MO,K,COST,PEG,RL,T,NVDA,SHW,WELL,META
-0.0002158230720918919,-0.00979922476418682,0.0011611696415303463,-0.010911388560332469,-0.02261894268146747,0.013317959112909117,-0.004571011784217149,-0.008839730742008056,0.00761619347803788,0.006779587274727161
-0.014680472825803315,-0.005029214226025758,-0.006883880527607356,-0.010493780587415902,0.03270397558836491,-0.0017143789607744209,0.0931966594532665,-0.013443153540435682,-0.018749442853859266,-0.004275462712421851
-0.003286560351535295,-0.004728537853436521,0.016814243559731157,0.020258258982113198,0.022881382978674702,0.001717323103371804,0.025722693910412486,0.005773812025536618,0.009103743125679298,0.026707805946156293
-0.0002198083604798562,-0.025229360605513396,0.004248401148110759,-0.006663112671160931,0.04496972840630642,-0.013142922212262098,0.06980427469339667,-0.01020196196467782,-0.0003965976381571368,0.003554905855263746
-0.007255905564659826,0.0016806999261658184,-0.00817778241856748,-0.017976932671947332,0.01197245414135395,-0.008685473941370314,0.008112325601013604,-0.01425127667474424,-0.0018844511480078374,-0.01158540153886145
0.0064228100204972716,-0.004362448188505286,0.010935826613257538,0.009699562735816292,0.011012872106929139,0.029205592824196547,-0.03766600258763486,0.015532997896112066,0.015004019499890164,-0.015410147922879092
0.01782579626377534,0.016851985158616634,-0.0066843644232954524,0.02503040672162804,0.007765419037447652,0.03405201456557272,-0.00784614749199164,0.005793794695624355,0.014880114656145249,-0.00047099205077949513
0.006486516087901295,0.0018401659140561133,0.006791083635722339,-0.016103549261335393,-0.008561730079682972,-0.0115257637894699,0.048954215133682366,-0.005826152094129178,0.0037618822651999118,0.022834851438013004
0.0060150176056104065,0.009851396427605241,0.014716904045593004,-0.0026831652274955653,-0.02234445079579206,0.018878501673743386,0.012495613315558263,0.012614752735565116,0.004132223370830523,-0.001047177847682268
-0.003416740416077979,-0.011243457516653566,0.008351480235546882,0.006995019488566845,0.018052323471119402,-0.002724871031775322,0.05155586271555901,0.007814511344542918,0.004976704210460037,0.03788342726075156
